Scenario - FingerMapping_SBS_T3_12.8mins_1A_TR4s
Logfile written - 07/06/2020 11:42:28

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

20200706	1	Picture	Instructie	500	0	1	1310066	2	0	next	other	0
20200706	25	Pulse	44	8623270	157598	1
20200706	25	Pulse	44	8645779	180107	1
20200706	25	Pulse	44	8661759	196087	1
20200706	25	Pulse	44	8684268	218596	1
20200706	25	Pulse	44	8700248	234576	1
20200706	25	Pulse	44	8722758	257086	1
20200706	25	Pulse	44	8738737	273065	1
20200706	25	Pulse	44	8761246	295574	1
20200706	26	Picture	Baseline	8770805	0	1	315924	2	0	315820	other	0
20200706	26	Pulse	44	8777216	6411	1
20200706	26	Pulse	44	8799735	28930	1
20200706	26	Pulse	44	8815705	44900	1
20200706	26	Pulse	44	8838225	67420	1
20200706	26	Pulse	44	8854194	83389	1
20200706	26	Pulse	44	8876714	105909	1
20200706	26	Pulse	44	8892683	121878	1
20200706	26	Pulse	44	8915203	144398	1
20200706	26	Pulse	44	8931172	160367	1
20200706	26	Pulse	44	8953692	182887	1
20200706	26	Pulse	44	8969661	198856	1
20200706	26	Pulse	44	8992182	221377	1
20200706	26	Pulse	44	9008151	237346	1
20200706	26	Pulse	44	9030670	259865	1
20200706	26	Pulse	44	9046640	275835	1
20200706	26	Pulse	44	9069159	298354	1
20200706	26	Pulse	44	9085129	314324	1
20200706	27	Sound	R D3 tip	9087355	0	2			0		other	0
20200706	27	Pulse	44	9107648	20293	1
20200706	27	Pulse	44	9123618	36263	1
20200706	27	Pulse	44	9146127	58772	1
20200706	27	Pulse	44	9162107	74752	1
20200706	27	Pulse	44	9184616	97261	1
20200706	27	Pulse	44	9200596	113241	1
20200706	27	Pulse	44	9223106	135751	1
20200706	27	Pulse	44	9239085	151730	1
20200706	27	Pulse	44	9261595	174240	1
20200706	27	Pulse	44	9277564	190209	1
20200706	27	Pulse	44	9300084	212729	1
20200706	27	Pulse	44	9316053	228698	1
20200706	27	Pulse	44	9338573	251218	1
20200706	27	Pulse	44	9354542	267187	1
20200706	27	Pulse	44	9377062	289707	1
20200706	28	Picture	Baseline	9392477	0	2	315924	3	0	315820	other	0
20200706	28	Pulse	44	9393032	555	1
20200706	28	Pulse	44	9415551	23074	1
20200706	28	Pulse	44	9431521	39044	1
20200706	28	Pulse	44	9454040	61563	1
20200706	28	Pulse	44	9470010	77533	1
20200706	28	Pulse	44	9492529	100052	1
20200706	28	Pulse	44	9508499	116022	1
20200706	28	Pulse	44	9531018	138541	1
20200706	28	Pulse	44	9546988	154511	1
20200706	28	Pulse	44	9569508	177031	1
20200706	28	Pulse	44	9585477	193000	1
20200706	28	Pulse	44	9607997	215520	1
20200706	28	Pulse	44	9623966	231489	1
20200706	28	Pulse	44	9646476	253999	1
20200706	28	Pulse	44	9662455	269978	1
20200706	28	Pulse	44	9684965	292488	1
20200706	28	Pulse	44	9700944	308467	1
20200706	29	Sound	R D2 tip	9709048	0	1			0		other	0
20200706	29	Pulse	44	9723454	14406	1
20200706	29	Pulse	44	9739433	30385	1
20200706	29	Pulse	44	9761943	52895	1
20200706	29	Pulse	44	9777913	68865	1
20200706	29	Pulse	44	9800432	91384	1
20200706	29	Pulse	44	9816402	107354	1
20200706	29	Pulse	44	9838923	129875	1
20200706	29	Pulse	44	9854891	145843	1
20200706	29	Pulse	44	9877410	168362	1
20200706	29	Pulse	44	9893380	184332	1
20200706	29	Pulse	44	9915900	206852	1
20200706	29	Pulse	44	9931869	222821	1
20200706	29	Pulse	44	9954388	245340	1
20200706	29	Pulse	44	9970358	261310	1
20200706	29	Pulse	44	9992877	283829	1
20200706	29	Pulse	44	10008847	299799	1
20200706	30	Picture	Baseline	10014150	0	1	315924	2	0	315820	other	0
20200706	30	Pulse	44	10031367	17217	1
20200706	30	Pulse	44	10047336	33186	1
20200706	30	Pulse	44	10069856	55706	1
20200706	30	Pulse	44	10085825	71675	1
20200706	30	Pulse	44	10108345	94195	1
20200706	30	Pulse	44	10124314	110164	1
20200706	30	Pulse	44	10146824	132674	1
20200706	30	Pulse	44	10162803	148653	1
20200706	30	Pulse	44	10185313	171163	1
20200706	30	Pulse	44	10201293	187143	1
20200706	30	Pulse	44	10223802	209652	1
20200706	30	Pulse	44	10239782	225632	1
20200706	30	Pulse	44	10262291	248141	1
20200706	30	Pulse	44	10278261	264111	1
20200706	30	Pulse	44	10300781	286631	1
20200706	30	Pulse	44	10316750	302600	1
20200706	31	Sound	R D4 tip	10330729	0	1			0		other	0
20200706	31	Pulse	44	10339269	8540	1
20200706	31	Pulse	44	10355239	24510	1
20200706	31	Pulse	44	10377759	47030	1
20200706	31	Pulse	44	10393728	62999	1
20200706	31	Pulse	44	10416248	85519	1
20200706	31	Pulse	44	10432218	101489	1
20200706	31	Pulse	44	10454737	124008	1
20200706	31	Pulse	44	10470707	139978	1
20200706	31	Pulse	44	10493226	162497	1
20200706	31	Pulse	44	10509196	178467	1
20200706	31	Pulse	44	10531715	200986	1
20200706	31	Pulse	44	10547685	216956	1
20200706	31	Pulse	44	10570204	239475	1
20200706	31	Pulse	44	10586174	255445	1
20200706	31	Pulse	44	10608693	277964	1
20200706	31	Pulse	44	10624663	293934	1
20200706	32	Picture	Baseline	10635823	0	1	315924	2	0	315820	other	0
20200706	32	Pulse	44	10647172	11349	1
20200706	32	Pulse	44	10663152	27329	1
20200706	32	Pulse	44	10685661	49838	1
20200706	32	Pulse	44	10701641	65818	1
20200706	32	Pulse	44	10724150	88327	1
20200706	32	Pulse	44	10740130	104307	1
20200706	32	Pulse	44	10762640	126817	1
20200706	32	Pulse	44	10778609	142786	1
20200706	32	Pulse	44	10801129	165306	1
20200706	32	Pulse	44	10817098	181275	1
20200706	32	Pulse	44	10839618	203795	1
20200706	32	Pulse	44	10855587	219764	1
20200706	32	Pulse	44	10878107	242284	1
20200706	32	Pulse	44	10894076	258253	1
20200706	32	Pulse	44	10916596	280773	1
20200706	32	Pulse	44	10932566	296743	1
20200706	33	Sound	R D3 tip	10952409	0	1			0		other	0
20200706	33	Pulse	44	10955085	2676	1
20200706	33	Pulse	44	10971055	18646	1
20200706	33	Pulse	44	10993574	41165	1
20200706	33	Pulse	44	11009544	57135	1
20200706	33	Pulse	44	11032063	79654	1
20200706	33	Pulse	44	11048033	95624	1
20200706	33	Pulse	44	11070552	118143	1
20200706	33	Pulse	44	11086522	134113	1
20200706	33	Pulse	44	11109042	156633	1
20200706	33	Pulse	44	11125011	172602	1
20200706	33	Pulse	44	11147521	195112	1
20200706	33	Pulse	44	11163500	211091	1
20200706	33	Pulse	44	11186010	233601	1
20200706	33	Pulse	44	11201990	249581	1
20200706	33	Pulse	44	11224499	272090	1
20200706	33	Pulse	44	11240479	288070	1
20200706	34	Picture	Baseline	11257495	0	2	315924	3	0	315820	other	0
20200706	34	Pulse	44	11262988	5493	1
20200706	34	Pulse	44	11278958	21463	1
20200706	34	Pulse	44	11301477	43982	1
20200706	34	Pulse	44	11317447	59952	1
20200706	34	Pulse	44	11339966	82471	1
20200706	34	Pulse	44	11355936	98441	1
