0.3411 	WARNING 	Movie2 stim could not be imported and won't be available
904.2427 	DATA 	Keypress: t
906.5147 	DATA 	Keypress: t
908.7866 	DATA 	Keypress: t
911.0585 	DATA 	Keypress: t
913.3304 	DATA 	Keypress: t
915.6023 	DATA 	Keypress: t
917.8743 	DATA 	Keypress: t
920.1466 	DATA 	Keypress: t
922.4182 	DATA 	Keypress: t
924.6901 	DATA 	Keypress: t
926.9621 	DATA 	Keypress: t
929.2340 	DATA 	Keypress: t
931.5060 	DATA 	Keypress: t
933.7789 	DATA 	Keypress: t
936.0508 	DATA 	Keypress: t
938.3228 	DATA 	Keypress: t
940.5947 	DATA 	Keypress: t
942.8666 	DATA 	Keypress: t
945.1385 	DATA 	Keypress: t
947.4105 	DATA 	Keypress: t
949.6825 	DATA 	Keypress: t
951.9544 	DATA 	Keypress: t
954.2263 	DATA 	Keypress: t
956.4983 	DATA 	Keypress: t
958.7702 	DATA 	Keypress: t
961.0420 	DATA 	Keypress: t
963.3141 	DATA 	Keypress: t
965.5861 	DATA 	Keypress: t
967.8580 	DATA 	Keypress: t
970.1299 	DATA 	Keypress: t
972.4018 	DATA 	Keypress: t
974.6737 	DATA 	Keypress: t
976.9457 	DATA 	Keypress: t
979.2177 	DATA 	Keypress: t
981.4897 	DATA 	Keypress: t
983.7615 	DATA 	Keypress: t
986.0335 	DATA 	Keypress: t
988.3054 	DATA 	Keypress: t
990.5774 	DATA 	Keypress: t
992.8493 	DATA 	Keypress: t
995.1213 	DATA 	Keypress: t
997.3933 	DATA 	Keypress: t
999.6652 	DATA 	Keypress: t
1001.9371 	DATA 	Keypress: t
1004.2090 	DATA 	Keypress: t
1006.4810 	DATA 	Keypress: t
1008.7529 	DATA 	Keypress: t
1011.0250 	DATA 	Keypress: t
1013.2978 	DATA 	Keypress: t
1015.5697 	DATA 	Keypress: t
1017.8416 	DATA 	Keypress: t
1020.1136 	DATA 	Keypress: t
1022.3855 	DATA 	Keypress: t
1024.6575 	DATA 	Keypress: t
1026.9295 	DATA 	Keypress: t
1029.2014 	DATA 	Keypress: t
1031.4733 	DATA 	Keypress: t
1033.7452 	DATA 	Keypress: t
1036.0171 	DATA 	Keypress: t
1038.2891 	DATA 	Keypress: t
1040.5610 	DATA 	Keypress: t
1042.8330 	DATA 	Keypress: t
1045.1050 	DATA 	Keypress: t
1047.3769 	DATA 	Keypress: t
1049.6488 	DATA 	Keypress: t
1051.9207 	DATA 	Keypress: t
1054.1927 	DATA 	Keypress: t
1056.4645 	DATA 	Keypress: t
1058.7365 	DATA 	Keypress: t
1061.0085 	DATA 	Keypress: t
1063.2804 	DATA 	Keypress: t
1065.5524 	DATA 	Keypress: t
1067.8243 	DATA 	Keypress: t
1070.0963 	DATA 	Keypress: t
1072.3681 	DATA 	Keypress: t
1074.6402 	DATA 	Keypress: t
1076.9120 	DATA 	Keypress: t
1079.1839 	DATA 	Keypress: t
1081.4560 	DATA 	Keypress: t
1083.7279 	DATA 	Keypress: t
1085.9999 	DATA 	Keypress: t
1088.2728 	DATA 	Keypress: t
1090.5436 	DATA 	Keypress: t
1092.8166 	DATA 	Keypress: t
1095.0886 	DATA 	Keypress: t
1097.3606 	DATA 	Keypress: t
1099.6325 	DATA 	Keypress: t
1101.9044 	DATA 	Keypress: t
1104.1764 	DATA 	Keypress: t
1106.4483 	DATA 	Keypress: t
1108.7203 	DATA 	Keypress: t
1110.9922 	DATA 	Keypress: t
1113.2640 	DATA 	Keypress: t
1115.5361 	DATA 	Keypress: t
1117.8080 	DATA 	Keypress: t
1120.0800 	DATA 	Keypress: t
1122.3518 	DATA 	Keypress: t
1124.6238 	DATA 	Keypress: t
1126.8958 	DATA 	Keypress: t
1129.1677 	DATA 	Keypress: t
1131.4397 	DATA 	Keypress: t
1133.7116 	DATA 	Keypress: t
1135.9835 	DATA 	Keypress: t
1138.2554 	DATA 	Keypress: t
1140.5274 	DATA 	Keypress: t
1142.7993 	DATA 	Keypress: t
1145.0713 	DATA 	Keypress: t
1147.3433 	DATA 	Keypress: t
1149.6152 	DATA 	Keypress: t
1151.8871 	DATA 	Keypress: t
1154.1590 	DATA 	Keypress: t
1156.4309 	DATA 	Keypress: t
1158.7029 	DATA 	Keypress: t
1160.9749 	DATA 	Keypress: t
1163.2468 	DATA 	Keypress: t
1165.5188 	DATA 	Keypress: t
1167.7907 	DATA 	Keypress: t
1170.0626 	DATA 	Keypress: t
1172.3355 	DATA 	Keypress: t
1174.6075 	DATA 	Keypress: t
1176.8794 	DATA 	Keypress: t
